candidate_id,candidate_skills,candidate_experience_years,candidate_location,job_id,job_title,job_description,job_required_skills,job_min_experience_years,job_location,job_type,applied_label
CAND_1861,"Natural Language Processing, Financial Analysis, NLP",7,San Francisco,JOB_97,Software Engineer,"We are looking for a Software Engineer with skills in User Research, SEO, Marketing Strategy.","User Research, SEO, Marketing Strategy",6,Toronto,Remote,1
CAND_1862,"TensorFlow, Android, .NET",5,Berlin,JOB_60,Data Scientist,"We are looking for a Data Scientist with skills in Excel, NLP, Negotiation.","Excel, NLP, Negotiation",0,Remote,Part-time,1
CAND_1863,"CSS, Agile, Big Data",8,London,JOB_207,Cloud Engineer,"We are looking for a Cloud Engineer with skills in Content Writing, UX/UI, UI Design.","Content Writing, UX/UI, UI Design",8,Remote,Full-time,1
CAND_1864,"Interaction Design, Network Security, Software Design",4,Berlin,JOB_117,Web Developer,"We are looking for a Web Developer with skills in Project Management, Software Design, System Design.","Project Management, Software Design, System Design",6,London,Remote,0
CAND_1865,"ETL, Illustration, TensorFlow",9,Berlin,JOB_53,Cloud Engineer,"We are looking for a Cloud Engineer with skills in Embedded Systems, Communication, Interaction Design.","Embedded Systems, Communication, Interaction Design",3,Remote,Remote,1
CAND_1866,"Adobe Illustrator, Adobe Creative Suite, HTML",5,San Francisco,JOB_109,Business Analyst,"We are looking for a Business Analyst with skills in DevOps, Data Mining, Graphic Design.","DevOps, Data Mining, Graphic Design",3,New York,Full-time,1
CAND_1867,"Graphic Design, SEO, C++",5,New York,JOB_63,Data Scientist,"We are looking for a Data Scientist with skills in Network Security, Algorithms, Software Design.","Network Security, Algorithms, Software Design",6,Toronto,Part-time,0
CAND_1868,"Embedded Systems, Financial Analysis, Interaction Design",7,Berlin,JOB_342,UX Designer,"We are looking for a UX Designer with skills in Automation, React, Graphic Design.","Automation, React, Graphic Design",3,New York,Contract,1
CAND_1869,"Marketing Strategy, Cloud Computing, Content Creation",5,London,JOB_46,Project Manager,"We are looking for a Project Manager with skills in Marketing Strategy, Adobe Illustrator, Python.","Marketing Strategy, Adobe Illustrator, Python",5,Toronto,Remote,1
CAND_1870,"Spring, Risk Analysis, TensorFlow",6,New York,JOB_484,Cloud Engineer,"We are looking for a Cloud Engineer with skills in CRM, Adobe Photoshop, UX Design.","CRM, Adobe Photoshop, UX Design",7,Berlin,Contract,0
CAND_1871,"Android, IoT, Java",10,Remote,JOB_486,Data Scientist,"We are looking for a Data Scientist with skills in Algorithms, Automation, Java.","Algorithms, Automation, Java",8,Berlin,Contract,1
CAND_1872,"Business Analysis, Statistics, Data Structures",9,Berlin,JOB_306,Cloud Engineer,"We are looking for a Cloud Engineer with skills in Social Media, Adobe Photoshop, Spring.","Social Media, Adobe Photoshop, Spring",3,San Francisco,Full-time,1
CAND_1873,"Negotiation, .NET, HTML",10,Remote,JOB_141,Project Manager,"We are looking for a Project Manager with skills in Data Visualization, Storytelling, User Research.","Data Visualization, Storytelling, User Research",8,Toronto,Remote,1
CAND_1874,"Content Writing, Risk Analysis, R",3,London,JOB_108,Project Manager,"We are looking for a Project Manager with skills in C++, Content Strategy, CSS.","C++, Content Strategy, CSS",5,London,Contract,0
CAND_1875,"Adobe Illustrator, Copywriting, Software Design",3,London,JOB_262,Project Manager,"We are looking for a Project Manager with skills in Graphic Design, Automation, Microservices.","Graphic Design, Automation, Microservices",0,New York,Part-time,1
CAND_1876,"UI Design, Copywriting, Python",6,New York,JOB_487,Cloud Engineer,"We are looking for a Cloud Engineer with skills in Adobe Illustrator, Data Science, Natural Language Processing.","Adobe Illustrator, Data Science, Natural Language Processing",0,Toronto,Contract,1
CAND_1877,"CSS, Data Mining, Statistical Analysis",0,New York,JOB_241,Project Manager,"We are looking for a Project Manager with skills in Data Science, UX, Algorithms.","Data Science, UX, Algorithms",1,London,Part-time,0
CAND_1878,"Data Mining, Natural Language Processing, Python",0,Berlin,JOB_478,Business Analyst,"We are looking for a Business Analyst with skills in Java, Content Strategy, Data Warehousing.","Java, Content Strategy, Data Warehousing",8,New York,Full-time,0
CAND_1879,"Adobe XD, Node.js, Big Data",6,New York,JOB_209,Business Analyst,"We are looking for a Business Analyst with skills in AI, UX/UI, Econometrics.","AI, UX/UI, Econometrics",8,Berlin,Remote,0
CAND_1880,"Statistical Analysis, Network Security, Negotiation",3,Berlin,JOB_411,Business Analyst,"We are looking for a Business Analyst with skills in Graphic Design, Adobe Illustrator, C++.","Graphic Design, Adobe Illustrator, C++",6,Remote,Remote,0
CAND_1881,"NLP, Digital Marketing, Econometrics",7,Berlin,JOB_80,Data Scientist,"We are looking for a Data Scientist with skills in Data Visualization, Creativity, Econometrics.","Data Visualization, Creativity, Econometrics",3,Remote,Part-time,1
CAND_1882,"HTML, UI Design, C#",0,San Francisco,JOB_493,Project Manager,"We are looking for a Project Manager with skills in Android, C++, Content Creation.","Android, C++, Content Creation",7,New York,Remote,0
CAND_1883,"UX/UI, Spring, Adobe Creative Suite",3,Toronto,JOB_417,Business Analyst,"We are looking for a Business Analyst with skills in C++, Digital Illustration, Machine Learning.","C++, Digital Illustration, Machine Learning",0,New York,Part-time,1
CAND_1884,"Financial Analysis, Risk Analysis, Business Analysis",4,Remote,JOB_134,Business Analyst,"We are looking for a Business Analyst with skills in Financial Analysis, IoT, DevOps.","Financial Analysis, IoT, DevOps",4,Berlin,Remote,1
CAND_1885,"Adobe Creative Suite, Natural Language Processing, Linux",1,Berlin,JOB_184,Web Developer,"We are looking for a Web Developer with skills in .NET, UX Design, SEO.",".NET, UX Design, SEO",6,New York,Full-time,0
CAND_1886,"Network Security, Node.js, React",3,Toronto,JOB_228,Data Scientist,"We are looking for a Data Scientist with skills in Project Management, CRM, Marketing Strategy.","Project Management, CRM, Marketing Strategy",2,Toronto,Contract,1
CAND_1887,"Android, ETL, User Research",0,New York,JOB_299,Business Analyst,"We are looking for a Business Analyst with skills in JavaScript, Illustration, Statistics.","JavaScript, Illustration, Statistics",6,Remote,Contract,0
CAND_1888,"Adobe Creative Suite, UX/UI, Risk Analysis",0,Toronto,JOB_224,Data Scientist,"We are looking for a Data Scientist with skills in Marketing Strategy, Linux, Data Analysis.","Marketing Strategy, Linux, Data Analysis",7,London,Contract,0
CAND_1889,"Data Science, Adobe Photoshop, Linux",7,Berlin,JOB_425,Web Developer,"We are looking for a Web Developer with skills in Big Data, System Design, Illustration.","Big Data, System Design, Illustration",6,Berlin,Full-time,1
CAND_1890,"Content Creation, Software Design, Data Visualization",1,Toronto,JOB_302,Project Manager,"We are looking for a Project Manager with skills in Graphic Design, Network Security, Automation.","Graphic Design, Network Security, Automation",4,New York,Full-time,0
CAND_1891,"Statistics, Microservices, C++",5,San Francisco,JOB_169,Software Engineer,"We are looking for a Software Engineer with skills in React, Negotiation, UI/UX.","React, Negotiation, UI/UX",7,Berlin,Contract,0
CAND_1892,"Econometrics, IoT, C++",9,Berlin,JOB_439,Software Engineer,"We are looking for a Software Engineer with skills in Data Warehousing, TensorFlow, C#.","Data Warehousing, TensorFlow, C#",6,London,Full-time,1
CAND_1893,"Agile, JavaScript, Business Analysis",3,London,JOB_256,Business Analyst,"We are looking for a Business Analyst with skills in Big Data, CRM, Storytelling.","Big Data, CRM, Storytelling",2,London,Full-time,1
CAND_1894,"Creativity, Network Security, Content Creation",4,San Francisco,JOB_283,AI Engineer,"We are looking for a AI Engineer with skills in UX/UI, Adobe XD, C#.","UX/UI, Adobe XD, C#",1,Remote,Full-time,1
CAND_1895,"Linux, Embedded Systems, TensorFlow",4,Remote,JOB_222,AI Engineer,"We are looking for a AI Engineer with skills in Business Analysis, Algorithms, Digital Illustration.","Business Analysis, Algorithms, Digital Illustration",8,Remote,Part-time,0
CAND_1896,"Natural Language Processing, CSS, Illustration",10,New York,JOB_370,UX Designer,"We are looking for a UX Designer with skills in Cloud Computing, SQL, Adobe Photoshop.","Cloud Computing, SQL, Adobe Photoshop",2,New York,Full-time,1
CAND_1897,"Natural Language Processing, Cloud Computing, React",4,Berlin,JOB_44,AI Engineer,"We are looking for a AI Engineer with skills in UX/UI, Financial Analysis, C#.","UX/UI, Financial Analysis, C#",8,New York,Full-time,0
CAND_1898,"Linux, Adobe XD, React",9,San Francisco,JOB_412,Cloud Engineer,"We are looking for a Cloud Engineer with skills in Cloud Computing, Automation, UI/UX.","Cloud Computing, Automation, UI/UX",2,London,Remote,1
CAND_1899,"Data Mining, UX Design, Algorithms",6,San Francisco,JOB_376,UX Designer,"We are looking for a UX Designer with skills in Illustration, Embedded Systems, Adobe Illustrator.","Illustration, Embedded Systems, Adobe Illustrator",1,New York,Full-time,1
CAND_1900,"Copywriting, Excel, Data Warehousing",0,Berlin,JOB_414,UX Designer,"We are looking for a UX Designer with skills in Machine Learning, Copywriting, Content Strategy.","Machine Learning, Copywriting, Content Strategy",5,Remote,Remote,0
CAND_1901,"IoT, Data Warehousing, Social Media",8,London,JOB_490,AI Engineer,"We are looking for a AI Engineer with skills in Social Media, IoT, Data Science.","Social Media, IoT, Data Science",6,Toronto,Part-time,1
CAND_1902,"Data Science, UX Research, Financial Analysis",8,New York,JOB_493,Data Scientist,"We are looking for a Data Scientist with skills in C#, Storytelling, Adobe Illustrator.","C#, Storytelling, Adobe Illustrator",6,London,Contract,1
CAND_1903,"Data Science, Excel, Content Writing",6,New York,JOB_50,Business Analyst,"We are looking for a Business Analyst with skills in ETL, JavaScript, Communication.","ETL, JavaScript, Communication",7,London,Contract,0
CAND_1904,"Software Design, Adobe XD, Adobe Illustrator",9,New York,JOB_403,Project Manager,"We are looking for a Project Manager with skills in IoT, Algorithms, Software Design.","IoT, Algorithms, Software Design",8,Remote,Remote,1
CAND_1905,"Digital Marketing, Data Analysis, Project Management",7,Toronto,JOB_411,Data Scientist,"We are looking for a Data Scientist with skills in R, Node.js, HTML.","R, Node.js, HTML",2,London,Full-time,1
CAND_1906,"UX/UI, C#, SQL",8,Remote,JOB_166,Software Engineer,"We are looking for a Software Engineer with skills in Storytelling, Embedded Systems, UI/UX.","Storytelling, Embedded Systems, UI/UX",7,Toronto,Part-time,1
CAND_1907,"Automation, Big Data, Financial Analysis",5,San Francisco,JOB_115,Cloud Engineer,"We are looking for a Cloud Engineer with skills in HTML, Python, DevOps.","HTML, Python, DevOps",1,San Francisco,Part-time,1
CAND_1908,"SEO, ETL, Project Management",7,London,JOB_439,Project Manager,"We are looking for a Project Manager with skills in Copywriting, Data Structures, Statistics.","Copywriting, Data Structures, Statistics",1,San Francisco,Part-time,1
CAND_1909,"System Design, Adobe Photoshop, UX Research",0,Berlin,JOB_248,Software Engineer,"We are looking for a Software Engineer with skills in Graphic Design, Copywriting, Algorithms.","Graphic Design, Copywriting, Algorithms",2,New York,Contract,0
CAND_1910,"Communication, Interaction Design, Cloud Computing",10,San Francisco,JOB_72,Data Scientist,"We are looking for a Data Scientist with skills in Digital Marketing, UX Research, UI/UX.","Digital Marketing, UX Research, UI/UX",5,Toronto,Full-time,1
CAND_1911,"Econometrics, Copywriting, Business Analysis",5,London,JOB_310,Data Scientist,"We are looking for a Data Scientist with skills in Algorithms, UI/UX, Excel.","Algorithms, UI/UX, Excel",3,New York,Full-time,1
CAND_1912,"Data Warehousing, DevOps, Content Strategy",6,London,JOB_333,Data Scientist,"We are looking for a Data Scientist with skills in Embedded Systems, Negotiation, Digital Marketing.","Embedded Systems, Negotiation, Digital Marketing",5,San Francisco,Part-time,1
CAND_1913,"Python, .NET, SQL",8,New York,JOB_262,Software Engineer,"We are looking for a Software Engineer with skills in SQL, CSS, Network Security.","SQL, CSS, Network Security",8,Remote,Remote,1
CAND_1914,"Embedded Systems, Agile, Software Design",9,Berlin,JOB_144,Cloud Engineer,"We are looking for a Cloud Engineer with skills in Spring, Natural Language Processing, Data Visualization.","Spring, Natural Language Processing, Data Visualization",4,New York,Contract,1
CAND_1915,"Research, Business Analysis, Digital Illustration",8,Toronto,JOB_433,Project Manager,"We are looking for a Project Manager with skills in Content Creation, Data Science, Digital Illustration.","Content Creation, Data Science, Digital Illustration",5,Remote,Remote,1
CAND_1916,"Negotiation, Automation, UI/UX",2,New York,JOB_126,UX Designer,"We are looking for a UX Designer with skills in UI/UX, Deep Learning, HTML.","UI/UX, Deep Learning, HTML",3,Toronto,Contract,0
CAND_1917,"UX/UI, Content Strategy, System Design",8,San Francisco,JOB_237,Cloud Engineer,"We are looking for a Cloud Engineer with skills in Automation, User Research, Deep Learning.","Automation, User Research, Deep Learning",0,San Francisco,Remote,1
CAND_1918,"UX Research, DevOps, NLP",9,Remote,JOB_483,AI Engineer,"We are looking for a AI Engineer with skills in Cybersecurity, CRM, Data Structures.","Cybersecurity, CRM, Data Structures",7,San Francisco,Contract,1
CAND_1919,"Content Writing, C++, UX Research",2,New York,JOB_47,Project Manager,"We are looking for a Project Manager with skills in Adobe XD, Illustration, UX Design.","Adobe XD, Illustration, UX Design",4,Toronto,Part-time,0
CAND_1920,"Android, Java, Adobe Illustrator",1,Remote,JOB_265,Project Manager,"We are looking for a Project Manager with skills in CRM, Network Security, Android.","CRM, Network Security, Android",2,London,Contract,0
CAND_1921,"Cloud Computing, Network Security, C++",0,Remote,JOB_473,UX Designer,"We are looking for a UX Designer with skills in Adobe Creative Suite, Digital Illustration, Negotiation.","Adobe Creative Suite, Digital Illustration, Negotiation",3,New York,Remote,0
CAND_1922,"Cybersecurity, CRM, TensorFlow",10,London,JOB_455,Business Analyst,"We are looking for a Business Analyst with skills in TensorFlow, Excel, Automation.","TensorFlow, Excel, Automation",1,Remote,Part-time,1
CAND_1923,"Cybersecurity, UX Design, Analytics",9,San Francisco,JOB_448,Cloud Engineer,"We are looking for a Cloud Engineer with skills in JavaScript, UX, Data Science.","JavaScript, UX, Data Science",1,Berlin,Part-time,1
CAND_1924,"C++, React, Digital Marketing",7,New York,JOB_35,Data Scientist,"We are looking for a Data Scientist with skills in Storytelling, .NET, NLP.","Storytelling, .NET, NLP",0,San Francisco,Remote,1
